Fold,10_y_test,10_y_proba,15_y_test,15_y_proba,30_y_test,30_y_proba,1_y_test,1_y_proba,3_y_test,3_y_proba,4_y_test,4_y_proba
0,True,0.47364901766852835,True,0.4813981577430117,True,0.4837464948243188,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
1,True,0.47328537672422094,True,0.4700089639739657,True,0.46784132809447593,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
2,True,0.47328537672422094,True,0.47328537672422094,True,0.4837464948243188,True,0.49697608131797844,True,0.4621069920101045,True,0.4621069920101045
3,True,0.6046793784078744,True,0.6124325203910307,True,0.5881226575163556,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
4,True,0.47328537672422094,True,0.47328537672422094,True,0.4837464948243188,True,0.49697608131797844,True,0.4621069920101045,True,0.4621069920101045
5,True,0.47328537672422094,True,0.47328537672422094,True,0.4837464948243188,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
6,True,0.47328537672422094,True,0.47328537672422094,True,0.47015998016090943,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
7,True,0.6046793784078744,True,0.6124325203910307,True,0.6109225761349508,True,0.49697608131797844,True,0.4621069920101045,True,0.4621069920101045
8,True,0.47364901766852835,True,0.4700089639739657,True,0.46934843313946273,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
9,True,0.47364901766852835,True,0.4700089639739657,True,0.4818155228921562,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
10,True,0.47364901766852835,True,0.4813981577430117,True,0.4837464948243188,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
11,True,0.47364901766852835,True,0.4700089639739657,True,0.46934843313946273,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
12,True,0.6061093119667851,True,0.5867885061951554,True,0.5722703770309512,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
13,True,0.6046793784078744,True,0.5722703770309512,True,0.5722703770309512,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
14,True,0.47328537672422094,True,0.4700089639739657,True,0.46934843313946273,True,0.4774035776306226,True,0.4621069920101045,True,0.4621069920101045
15,True,0.47328537672422094,True,0.4700089639739657,True,0.46934843313946273,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
16,True,0.47328537672422094,True,0.4700089639739657,True,0.46934843313946273,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
17,True,0.47328537672422094,True,0.47328537672422094,True,0.47015998016090943,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
18,True,0.47328537672422094,True,0.4700089639739657,True,0.46934843313946273,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
19,True,0.47364901766852835,True,0.4700089639739657,True,0.46934843313946273,True,0.49697608131797844,True,0.5671983927446916,True,0.5671983927446916
20,True,0.47328537672422094,True,0.4700089639739657,True,0.46784132809447593,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
21,True,0.47328537672422094,True,0.46934843313946273,True,0.46934843313946273,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
22,True,0.47328537672422094,True,0.4700089639739657,True,0.46934843313946273,True,0.49697608131797844,True,0.4774035776306226,True,0.4774035776306226
23,True,0.628451950009057,True,0.5867885061951554,True,0.5722703770309512,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
24,True,0.6046793784078744,True,0.6124325203910307,True,0.5881226575163556,True,0.49697608131797844,True,0.4774035776306226,True,0.4774035776306226
25,True,0.47328537672422094,True,0.4700089639739657,True,0.4818155228921562,True,0.49697608131797844,True,0.4774035776306226,True,0.4774035776306226
26,True,0.47328537672422094,True,0.47232161293564334,True,0.48251216197715335,True,0.49697608131797844,True,0.47328537672422094,True,0.47328537672422094
27,True,0.6046793784078744,True,0.587945702631001,True,0.5982327786486279,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
28,True,0.628451950009057,True,0.5867885061951554,True,0.5982327786486279,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
29,True,0.47328537672422094,True,0.47328537672422094,True,0.4837464948243188,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
30,True,0.47364901766852835,True,0.4700089639739657,True,0.46934843313946273,True,0.4915536265122865,True,0.5671983927446916,True,0.5671983927446916
31,True,0.47328537672422094,True,0.4700089639739657,True,0.46934843313946273,True,0.49697608131797844,True,0.4774035776306226,True,0.4774035776306226
32,True,0.47328537672422094,True,0.47328537672422094,True,0.4837464948243188,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
33,True,0.47328537672422094,True,0.4700089639739657,True,0.4818155228921562,True,0.4915536265122865,True,0.4774035776306226,True,0.47328537672422094
34,True,0.47328537672422094,True,0.47328537672422094,True,0.47015998016090943,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
35,True,0.47328537672422094,True,0.47328537672422094,True,0.47015998016090943,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
36,True,0.47328537672422094,True,0.47328537672422094,True,0.47015998016090943,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
37,True,0.6046793784078744,True,0.6124325203910307,True,0.5881226575163556,True,0.4915536265122865,True,0.4774035776306226,True,0.4774035776306226
