Fold,10_y_test,10_y_proba,15_y_test,15_y_proba,30_y_test,30_y_proba,1_y_test,1_y_proba,3_y_test,3_y_proba,4_y_test,4_y_proba
1.0,True,0.1900409595199149,True,0.24646418077521268,True,0.052614227877385775,True,0.39155860570028705,True,0.3217340027931386,True,0.29555891436326215
2.0,True,0.19297458191122246,True,0.17833333333333332,True,0.034090909090909095,True,0.3516560574780997,True,0.2964863578830223,True,0.22140401876784982
3.0,True,0.8194444444444444,True,0.481981351981352,True,0.42857142857142855,True,0.7263878111847712,True,0.9652173913043478,True,0.940909090909091
4.0,True,0.3896642246642247,True,0.9,True,0.545952380952381,True,0.7286117316380475,True,0.6218062458263349,True,0.641296685340803
5.0,True,1.0,True,0.44670634920634916,True,1.0,True,0.35193298674168777,True,0.3307469392180226,True,0.30711650233523613
6.0,True,0.3666666666666667,True,0.5441847041847042,True,0.2,True,0.7185472095472096,True,0.603558123036384,True,0.5387056489262372
7.0,True,0.4622402597402598,True,0.4880303030303031,True,0.7100000000000001,True,0.7180344513173461,True,0.5703297569448024,True,0.6103140009210812
8.0,True,0.7544444444444445,True,0.23005913484018947,True,0.5700000000000001,True,0.7294419328736985,True,0.7108181488872025,True,1.0
9.0,True,0.1728330959474223,True,0.2687733335549915,True,0.0,True,0.39678349152129255,True,0.31632714773446646,True,0.26036984401827085
10.0,True,0.6135998650472334,True,0.9333333333333332,True,0.975,True,0.7219747799718439,True,0.6284262881654522,True,0.666150703871292
11.0,True,0.5675,True,0.2668801185674058,True,0.3090909090909091,True,0.34390870214367775,True,0.3359167698348883,True,0.6195238095238095
12.0,True,0.5416666666666667,True,0.2737600139518256,True,0.0,True,0.3264387225677548,True,0.2661312513879043,True,0.5614285714285715
13.0,True,0.4092171717171717,True,0.2333333333333333,True,0.5680555555555555,True,0.7218824897003264,True,0.6312098709833263,True,0.7219811837778589
14.0,True,0.8516666666666666,True,0.95,True,0.75,True,0.7134971244042841,True,0.7115721288515406,True,0.8171428571428571
15.0,True,0.139690283576268,True,0.8033333333333333,True,0.4066666666666666,True,0.36530169078973385,True,0.30349446238625705,True,0.23363449359753571
16.0,True,0.18288094656239817,True,0.25464344044321685,True,0.2,True,0.3823336720318674,True,0.28177199325562474,True,0.26365667362633993
17.0,True,0.3733333333333333,True,0.22491229516409184,True,0.20999999999999996,True,0.3530509850025184,True,0.23424897286331436,True,0.3444139194139194
18.0,True,0.38219155844155844,True,0.2233130911265552,True,0.0,True,0.645457867106294,True,0.6450674603174603,True,0.6938201508673645
19.0,True,0.1454462489377431,True,0.26378062845570327,True,0.06518341307814993,True,0.3769437341393982,True,0.29897452066835817,True,0.24089028285644942
20.0,True,0.1612159796725014,True,0.3604761904761905,True,0.35,True,0.35517660080294783,True,0.2947265579486077,True,0.22227266621361616
21.0,True,0.2838888888888889,True,0.25,True,0.3,True,0.7129553514847633,True,0.648951996673728,True,0.545879273730263
22.0,True,0.24,True,0.5884829059829061,True,0.65,True,0.3657021652257635,True,0.48268620268620266,True,0.31500000000000006
23.0,True,0.5754761904761905,True,0.9,True,0.7,True,0.3621066044463562,True,0.3046778605059697,True,0.7900000000000001
