Fold,10_y_test,10_y_proba,15_y_test,15_y_proba,30_y_test,30_y_proba,1_y_test,1_y_proba,3_y_test,3_y_proba,4_y_test,4_y_proba
1.0,True,0.37456737063669115,True,0.4581879365903359,True,0.387045819428501,True,0.44976003616515836,True,0.397391338202816,True,0.396153242099933
2.0,True,0.6144763149731215,True,0.4027447491410125,True,0.45721855403205197,True,0.44976003616515836,True,0.4234639707060356,True,0.5671815504714728
3.0,True,0.4156673977734178,True,0.5269828945391095,True,0.5100527158518496,True,0.44976003616515836,True,0.397391338202816,True,0.396153242099933
4.0,True,0.5621872687690642,True,0.5158725799807432,True,0.5167503507291095,True,0.44976003616515836,True,0.4234639707060356,True,0.5671815504714728
5.0,True,0.41575125777041166,True,0.3989095664686554,True,0.4368542191276247,True,0.45478124019825317,True,0.40348724946117404,True,0.3997809627824194
6.0,True,0.4815328040681483,True,0.4077990817710497,True,0.39370666514277536,True,0.44976003616515836,True,0.3980996237650928,True,0.3980996237650928
7.0,True,0.4914141781109752,True,0.3640393356379856,True,0.529514060111428,True,0.44976003616515836,True,0.5960160218235214,True,0.5959857959775229
8.0,True,0.4633515686320431,True,0.39756571066642366,True,0.32822947684880416,True,0.41571031580555157,True,0.4033297457788056,True,0.3956494700847364
9.0,True,0.4329054687120309,True,0.4663420439909392,True,0.3902958651981863,True,0.44976003616515836,True,0.397391338202816,True,0.396153242099933
10.0,True,0.5633284426799899,True,0.46610614381593685,True,0.5262443116656387,True,0.44976003616515836,True,0.4234639707060356,True,0.5671815504714728
11.0,True,0.37266869233510486,True,0.36156086153191946,True,0.5112440447229514,True,0.44976003616515836,True,0.39940643116870295,True,0.3980794831491122
12.0,True,0.5308757069784446,True,0.40991944756163795,True,0.5112840593440102,True,0.44976003616515836,True,0.39940643116870295,True,0.3980794831491122
13.0,True,0.37456737063669115,True,0.5661958266258882,True,0.5023444092051974,True,0.44976003616515836,True,0.397391338202816,True,0.396153242099933
14.0,True,0.4287296800548034,True,0.4564458314709986,True,0.3880684947133578,True,0.45478124019825317,True,0.40348724946117404,True,0.40292110038283463
15.0,True,0.5485984247761395,True,0.33950217491434825,True,0.45636752573355555,True,0.45478124019825317,True,0.6104326030453485,True,0.5784189024928749
16.0,True,0.5496801681163721,True,0.3940675666278908,True,0.5772102139190709,True,0.45478124019825317,True,0.6104326030453485,True,0.5784189024928749
17.0,True,0.6594827157821522,True,0.6134246870644181,True,0.5182786757416846,True,0.45478124019825317,True,0.6106153523956998,True,0.577673906023106
18.0,True,0.47395458818501957,True,0.4550201853567059,True,0.5000221027883122,True,0.44976003616515836,True,0.39940643116870295,True,0.39781791680256234
19.0,True,0.5658334669304165,True,0.5434852122738655,True,0.5830640034544091,True,0.44976003616515836,True,0.4234639707060356,True,0.5671815504714728
