Fold,10_y_test,10_y_proba,15_y_test,15_y_proba,30_y_test,30_y_proba,1_y_test,1_y_proba,3_y_test,3_y_proba,4_y_test,4_y_proba
38,True,0.486626984126984,True,0.4707936507936508,True,0.3,True,0.5294886371058543,True,0.46074701619778347,True,0.6178553391053392
39,True,0.53,True,0.4,True,0.4,True,0.5338135732260578,True,0.47906126553185374,True,0.5252791068580542
40,True,0.7,True,0.7,True,0.2,True,0.4463618018862611,True,0.6073015873015873,True,0.6471428571428571
41,True,0.1,True,0.2,True,0.3,True,0.4858145881466956,True,0.3320512820512821,True,0.315
42,True,0.6,True,0.9,True,0.6,True,0.420628701485953,True,0.6901503759398496,True,0.7337026862026862
43,True,0.4,True,0.45,True,0.1,True,0.46376750441707826,True,0.3768393426431184,True,0.3440584415584415
44,True,0.3,True,0.7,True,0.6,True,0.5039654566760285,True,0.5073114630467572,True,0.7414285714285714
45,True,0.1,True,0.25,True,0.5,True,0.46764188439615423,True,0.26751135084087024,True,0.306066221360339
46,True,0.9,True,0.7,True,0.7,True,0.5276551185691668,True,0.9128571428571428,True,0.8283333333333334
47,True,0.7,True,0.8,True,0.9,True,0.5650647936436529,True,0.7954545454545455,True,0.5364267676767677
48,True,0.5,True,0.8,True,0.6,True,0.5433250787273093,True,0.36246114996115,True,0.09380952380952381
49,True,0.22857142857142856,True,0.3,True,0.8,True,0.44632793600635967,True,0.37725885225885225,True,0.30999611499611496
50,False,0.9,False,0.6,False,0.4,False,0.5923522129290716,False,0.5479166666666666,False,0.4892307692307692
51,False,1.0,False,0.8,False,1.0,False,0.39187693837238213,False,0.4168614718614719,False,0.41442529692529695
52,False,0.6855555555555555,False,0.6316666666666667,False,0.7,False,0.5536975676402246,False,0.6132462916054248,False,0.6100001168422222
53,False,0.6191666666666666,False,0.7488095238095238,False,0.6,False,0.5179282707280897,False,0.5519166637742489,False,0.7037049354154618
54,False,0.8067460317460317,False,0.6913095238095237,False,0.7,False,0.5121552596308694,False,0.5912834168755221,False,0.6978923364217481
55,False,0.37,False,0.4,False,0.8,False,0.40229344282810875,False,0.34381210378888394,False,0.45058441558441553
56,False,0.35,False,0.5,False,0.2,False,0.46754973238901015,False,0.7006643356643358,False,0.35523809523809524
57,False,0.4333333333333334,False,0.6,False,0.2,False,0.5055626585212453,False,0.4425674325674326,False,0.396447963800905
58,False,0.4,False,0.0,False,0.0,False,0.4861092370197954,False,0.3779112554112555,False,0.4657209457209457
59,False,0.3,False,0.9,False,0.8,False,0.4804251177015429,False,0.7721428571428571,False,0.7173809523809523
60,False,0.2,False,0.8,False,0.3,False,0.3986569387213413,False,0.34238607797431325,False,0.3774771062271062
61,False,0.36666666666666664,False,0.7,False,0.7,False,0.5128968954264311,False,0.4663492063492063,False,0.725
62,False,0.29,False,0.4,False,0.2,False,0.4857906628494842,False,0.30011836184335844,False,0.49024114774114774
63,False,0.5,False,0.2,False,0.2,False,0.4895108362154838,False,0.3035408708938121,False,0.4208152958152958
64,False,0.7,False,0.1,False,0.2,False,0.48697598816134285,False,0.36924390628590387,False,0.36158730158730157
65,False,0.02,False,0.2,False,0.5,False,0.4339414085382689,False,0.3400179425837321,False,0.17047619047619048
66,False,0.9,False,0.8,False,0.4,False,0.4692940391866475,False,0.40571431922051115,False,0.4365795023689761
67,False,0.2,False,0.3,False,0.6,False,0.5445209638833738,False,0.5373778998778999,False,0.5483333333333333
68,False,0.2,False,0.5,False,0.4,False,0.49425067491050434,False,0.37138655462184866,False,0.22380952380952382
69,False,0.1,False,0.2,False,0.6,False,0.5689583429328593,False,0.5792215219421102,False,0.5207967032967032
70,False,0.4,False,0.4,False,0.0,False,0.5069781455555825,False,0.5036666666666666,False,0.9400000000000001
71,False,0.7,False,0.2,False,0.2,False,0.6595040534682478,False,0.7133999333999335,False,0.9380952380952381
72,False,0.4666666666666666,False,0.2,False,0.3,False,0.44645866249463745,False,0.2960202589807853,False,0.4426175213675213
73,False,0.0,False,0.1,False,0.3,False,0.48060740076823916,False,0.6796590909090908,False,0.37309523809523804
74,False,0.0,False,0.1,False,0.4,False,0.5085678014255921,False,0.5870159939819383,False,0.8070238095238096
75,False,0.2,False,0.4,False,0.3,False,0.562353529397593,False,0.502096792096792,False,0.4629761904761905
76,False,0.2,False,0.2,False,0.2,False,0.43424109597748783,False,0.37948770871371484,False,0.3762667887667888
77,False,0.8,False,0.5,False,0.2,False,0.6148876160363693,False,0.7111848928505276,False,0.8957463369963371
78,False,0.5333333333333333,False,0.75,False,0.7,False,0.5769735681446646,False,0.6241830572808834,False,0.6056530969030969
79,False,0.6,False,0.6,False,0.9,False,0.5639775726088195,False,0.5372660427807486,False,0.583116883116883
