Fold,10_y_test,10_y_proba,15_y_test,15_y_proba,30_y_test,30_y_proba,1_y_test,1_y_proba,3_y_test,3_y_proba,4_y_test,4_y_proba
0,True,0.86,True,0.65,True,0.9,True,0.48690110971540446,True,0.7863797313797314,True,0.8800000000000001
1,True,0.5915935672514621,True,0.5119047619047619,True,0.5,True,0.4960013731729382,True,0.48516314695651275,True,0.542709141488866
2,True,0.225,True,0.35,True,0.3,True,0.5595025610200925,True,0.7118253968253968,True,0.5133333333333334
3,True,0.85,True,1.0,True,0.8,True,0.5014028032064953,True,0.5095754152665932,True,0.4946236748952194
4,True,0.36666666666666664,True,0.3,True,0.8,True,0.5054135324443879,True,0.7133333333333333,True,0.6
5,True,0.4403250915750916,True,0.7166666666666667,True,0.8,True,0.48485511719692165,True,0.47564972199576916,True,0.49853015306070336
6,True,0.49012529137529137,True,0.5404761904761906,True,0.9,True,0.5225132455238646,True,0.4993204244052076,True,0.4802259275034806
7,True,0.7,True,0.4,True,0.8,True,0.46563136288998364,True,0.8597619047619048,True,0.42666666666666664
8,True,0.35,True,0.5,True,0.4,True,0.4913278437527778,True,0.6892797261218313,True,0.8492424242424242
9,True,0.9130952380952382,True,0.775,True,0.6,True,0.46718246729846297,True,0.7174864188099482,True,0.6899865193286245
10,True,0.65,True,0.5014285714285714,True,0.7,True,0.4750788290972922,True,0.7851190476190476,True,0.6976495726495726
11,True,0.840909090909091,True,0.6566666666666666,True,0.2,True,0.5052844264185254,True,0.6849206349206349,True,0.7638095238095238
12,True,0.85,True,0.6,True,0.4,True,0.4815995310703232,True,0.7245415695415696,True,0.6677777777777777
13,True,0.3,True,0.2,True,0.7,True,0.4830968222067349,True,0.41956111506748917,True,0.48386796753239547
14,True,0.14333333333333337,True,0.5,True,0.3,True,0.4736045150725884,True,0.8371428571428572,True,0.26964285714285713
15,True,0.4822877612583495,True,0.12,True,0.2,True,0.4991314012784601,True,0.5088814707814495,True,0.49133369594375836
16,True,0.43883234881682814,True,0.0,True,0.2,True,0.49141611417619513,True,0.5073751802435713,True,0.4596365255698629
17,True,0.42403984903984904,True,0.3,True,0.9,True,0.4795645202691663,True,0.4821689022967991,True,0.502017505825932
18,True,0.4052547233468286,True,0.33366883116883117,True,0.2,True,0.4984839183623446,True,0.48510595015108693,True,0.47680332044353235
19,True,0.6833333333333333,True,1.0,True,0.4,True,0.45009933430413973,True,0.5583333333333333,True,0.6783333333333333
20,True,0.4132539682539682,True,0.25,True,0.2,True,0.46475354845851885,True,0.5041042682274848,True,0.5038872256366758
21,True,0.39301852473292104,True,0.26369047619047614,True,0.2,True,0.4997020626284915,True,0.4606453879565479,True,0.49816834530988097
22,True,0.15666666666666668,True,0.575,True,0.1,True,0.5202011935432986,True,0.4310665804783452,True,0.3516346153846154
23,True,0.8400000000000001,True,0.6,True,0.8,True,0.5158444840076057,True,0.7324747474747475,True,0.5230555555555555
24,True,0.79,True,0.9666666666666666,True,0.6,True,0.467049379766771,True,0.36360237801414275,True,0.44316405816405824
25,True,0.36499999999999994,True,0.6,True,0.3,True,0.470008438729027,True,0.3612534932387873,True,0.3896156131450249
26,True,0.17273809523809522,True,0.49000000000000005,True,0.4,True,0.5556444963706958,True,0.3869082916567437,True,0.4297197900139077
27,True,0.55,True,0.55,True,0.6,True,0.5123274781894749,True,0.5116133104238391,True,0.37808524808524807
